"","Date","Value","State","Type"
"1",2016-05-31,464200,"CA","A"
"2",2016-04-30,463600,"CA","A"
"3",2016-03-31,462100,"CA","A"
"4",2016-02-29,458500,"CA","A"
"5",2016-01-31,456800,"CA","A"
"6",2015-12-31,454600,"CA","A"
"7",2015-11-30,452300,"CA","A"
"8",2015-10-31,449200,"CA","A"
"9",2015-09-30,447500,"CA","A"
"10",2015-08-31,448400,"CA","A"
"11",2015-07-31,445500,"CA","A"
"12",2015-06-30,443200,"CA","A"
"13",2015-05-31,441800,"CA","A"
"14",2015-04-30,440700,"CA","A"
"15",2015-03-31,440000,"CA","A"
"16",2015-02-28,439500,"CA","A"
"17",2015-01-31,436600,"CA","A"
"18",2014-12-31,435300,"CA","A"
"19",2014-11-30,433500,"CA","A"
"20",2014-10-31,431500,"CA","A"
"21",2014-09-30,429400,"CA","A"
"22",2014-08-31,427400,"CA","A"
"23",2014-07-31,425400,"CA","A"
"24",2014-06-30,423600,"CA","A"
"25",2014-05-31,421200,"CA","A"
"26",2014-04-30,417400,"CA","A"
"27",2014-03-31,413500,"CA","A"
"28",2014-02-28,411000,"CA","A"
"29",2014-01-31,409000,"CA","A"
"30",2013-12-31,406000,"CA","A"
"31",2013-11-30,402200,"CA","A"
"32",2013-10-31,397500,"CA","A"
"33",2013-09-30,392300,"CA","A"
"34",2013-08-31,386400,"CA","A"
"35",2013-07-31,379500,"CA","A"
"36",2013-06-30,372000,"CA","A"
"37",2013-05-31,364900,"CA","A"
"38",2013-04-30,358100,"CA","A"
"39",2013-03-31,351300,"CA","A"
"40",2013-02-28,345300,"CA","A"
"41",2013-01-31,340400,"CA","A"
"42",2012-12-31,336200,"CA","A"
"43",2012-11-30,332100,"CA","A"
"44",2012-10-31,328600,"CA","A"
"45",2012-09-30,325500,"CA","A"
"46",2012-08-31,322600,"CA","A"
"47",2012-07-31,320000,"CA","A"
"48",2012-06-30,317400,"CA","A"
"49",2012-05-31,315000,"CA","A"
"50",2012-04-30,313300,"CA","A"
"51",2012-03-31,312200,"CA","A"
"52",2012-02-29,311200,"CA","A"
"53",2012-01-31,310900,"CA","A"
"54",2011-12-31,310900,"CA","A"
"55",2011-11-30,311000,"CA","A"
"56",2011-10-31,311100,"CA","A"
"57",2011-09-30,311800,"CA","A"
"58",2011-08-31,313200,"CA","A"
"59",2011-07-31,314900,"CA","A"
"60",2011-06-30,316800,"CA","A"
"61",2011-05-31,319300,"CA","A"
"62",2011-04-30,322200,"CA","A"
"63",2011-03-31,324700,"CA","A"
"64",2011-02-28,327100,"CA","A"
"65",2011-01-31,329600,"CA","A"
"66",2010-12-31,331800,"CA","A"
"67",2010-11-30,333300,"CA","A"
"68",2010-10-31,334900,"CA","A"
"69",2010-09-30,336700,"CA","A"
"70",2010-08-31,338400,"CA","A"
"71",2010-07-31,339900,"CA","A"
"72",2010-06-30,341300,"CA","A"
"73",2010-05-31,341800,"CA","A"
"74",2010-04-30,341500,"CA","A"
"75",2010-03-31,341300,"CA","A"
"76",2010-02-28,341200,"CA","A"
"77",2010-01-31,341200,"CA","A"
"78",2009-12-31,340900,"CA","A"
"79",2009-11-30,340200,"CA","A"
"80",2009-10-31,339700,"CA","A"
"81",2009-09-30,339800,"CA","A"
"82",2009-08-31,340600,"CA","A"
"83",2009-07-31,342000,"CA","A"
"84",2009-06-30,344000,"CA","A"
"85",2009-05-31,346800,"CA","A"
"86",2009-04-30,350200,"CA","A"
"87",2009-03-31,353900,"CA","A"
"88",2009-02-28,357800,"CA","A"
"89",2009-01-31,360600,"CA","A"
"90",2008-12-31,363900,"CA","A"
"91",2008-11-30,369800,"CA","A"
"92",2008-10-31,378000,"CA","A"
"93",2008-09-30,386100,"CA","A"
"94",2008-08-31,394500,"CA","A"
"95",2008-07-31,403600,"CA","A"
"96",2008-06-30,413200,"CA","A"
"97",2008-05-31,423000,"CA","A"
"98",2008-04-30,433300,"CA","A"
"99",2008-03-31,443900,"CA","A"
"100",2008-02-29,454100,"CA","A"
"101",2008-01-31,463300,"CA","A"
"102",2007-12-31,471900,"CA","A"
"103",2007-11-30,479300,"CA","A"
"104",2007-10-31,485400,"CA","A"
"105",2007-09-30,490900,"CA","A"
"106",2007-08-31,496200,"CA","A"
"107",2007-07-31,501200,"CA","A"
"108",2007-06-30,506100,"CA","A"
"109",2007-05-31,510500,"CA","A"
"110",2007-04-30,513900,"CA","A"
"111",2007-03-31,516700,"CA","A"
"112",2007-02-28,518700,"CA","A"
"113",2007-01-31,521000,"CA","A"
"114",2006-12-31,523900,"CA","A"
"115",2006-11-30,527000,"CA","A"
"116",2006-10-31,529600,"CA","A"
"117",2006-09-30,532400,"CA","A"
"118",2006-08-31,534800,"CA","A"
"119",2006-07-31,536600,"CA","A"
"120",2006-06-30,537700,"CA","A"
"121",2006-05-31,538300,"CA","A"
"122",2006-04-30,538300,"CA","A"
"123",2006-03-31,537500,"CA","A"
"124",2006-02-28,536100,"CA","A"
"125",2006-01-31,534500,"CA","A"
"126",2005-12-31,532300,"CA","A"
"127",2005-11-30,528800,"CA","A"
"128",2005-10-31,523700,"CA","A"
"129",2005-09-30,518100,"CA","A"
"130",2005-08-31,512000,"CA","A"
"131",2005-07-31,505400,"CA","A"
"132",2005-06-30,498500,"CA","A"
"133",2005-05-31,492100,"CA","A"
"134",2005-04-30,485900,"CA","A"
"135",2005-03-31,479900,"CA","A"
"136",2005-02-28,474000,"CA","A"
"137",2005-01-31,468000,"CA","A"
"138",2004-12-31,462300,"CA","A"
"139",2004-11-30,456500,"CA","A"
"140",2004-10-31,450100,"CA","A"
"141",2004-09-30,443300,"CA","A"
"142",2004-08-31,435800,"CA","A"
"143",2004-07-31,427200,"CA","A"
"144",2004-06-30,417800,"CA","A"
"145",2004-05-31,407800,"CA","A"
"146",2004-04-30,398100,"CA","A"
"147",2004-03-31,389300,"CA","A"
"148",2004-02-29,381600,"CA","A"
"149",2004-01-31,374400,"CA","A"
"150",2003-12-31,367500,"CA","A"
"151",2003-11-30,360800,"CA","A"
"152",2003-10-31,354800,"CA","A"
"153",2003-09-30,349000,"CA","A"
"154",2003-08-31,343500,"CA","A"
"155",2003-07-31,338600,"CA","A"
"156",2003-06-30,334500,"CA","A"
"157",2003-05-31,330800,"CA","A"
"158",2003-04-30,326900,"CA","A"
"159",2003-03-31,322400,"CA","A"
"160",2003-02-28,317800,"CA","A"
"161",2003-01-31,313500,"CA","A"
"162",2002-12-31,309200,"CA","A"
"163",2002-11-30,304800,"CA","A"
"164",2002-10-31,300300,"CA","A"
"165",2002-09-30,295500,"CA","A"
"166",2002-08-31,290700,"CA","A"
"167",2002-07-31,286100,"CA","A"
"168",2002-06-30,281800,"CA","A"
"169",2002-05-31,278200,"CA","A"
"170",2002-04-30,274700,"CA","A"
"171",2002-03-31,271300,"CA","A"
"172",2002-02-28,268400,"CA","A"
"173",2002-01-31,265600,"CA","A"
"174",2001-12-31,262800,"CA","A"
"175",2001-11-30,260100,"CA","A"
"176",2001-10-31,257800,"CA","A"
"177",2001-09-30,255700,"CA","A"
"178",2001-08-31,253700,"CA","A"
"179",2001-07-31,251600,"CA","A"
"180",2001-06-30,249400,"CA","A"
"181",2001-05-31,247500,"CA","A"
"182",2001-04-30,245200,"CA","A"
"183",2001-03-31,242600,"CA","A"
"184",2001-02-28,239600,"CA","A"
"185",2001-01-31,236900,"CA","A"
"186",2000-12-31,234200,"CA","A"
"187",2000-11-30,231700,"CA","A"
"188",2000-10-31,229200,"CA","A"
"189",2000-09-30,226900,"CA","A"
"190",2000-08-31,224400,"CA","A"
"191",2000-07-31,221800,"CA","A"
"192",2000-06-30,219300,"CA","A"
"193",2000-05-31,216800,"CA","A"
"194",2000-04-30,214000,"CA","A"
"195",2000-03-31,211200,"CA","A"
"196",2000-02-29,208200,"CA","A"
"197",2000-01-31,205400,"CA","A"
"198",1999-12-31,202600,"CA","A"
"199",1999-11-30,200200,"CA","A"
"200",1999-10-31,198000,"CA","A"
"201",1999-09-30,196000,"CA","A"
"202",1999-08-31,194200,"CA","A"
"203",1999-07-31,192500,"CA","A"
"204",1999-06-30,190700,"CA","A"
"205",1999-05-31,189000,"CA","A"
"206",1999-04-30,187700,"CA","A"
"207",1999-03-31,186200,"CA","A"
"208",1999-02-28,184600,"CA","A"
"209",1999-01-31,183300,"CA","A"
"210",1998-12-31,182000,"CA","A"
"211",1998-11-30,180700,"CA","A"
"212",1998-10-31,179300,"CA","A"
"213",1998-09-30,178000,"CA","A"
"214",1998-08-31,176900,"CA","A"
"215",1998-07-31,175600,"CA","A"
"216",1998-06-30,174200,"CA","A"
"217",1998-05-31,171300,"CA","A"
"218",1998-04-30,169700,"CA","A"
"219",1998-03-31,170100,"CA","A"
"220",1998-02-28,170200,"CA","A"
"221",1998-01-31,167900,"CA","A"
"222",1997-12-31,166500,"CA","A"
"223",1997-11-30,165300,"CA","A"
"224",1997-10-31,164200,"CA","A"
"225",1997-09-30,163200,"CA","A"
"226",1997-08-31,162600,"CA","A"
"227",1997-07-31,162200,"CA","A"
"228",1997-06-30,161800,"CA","A"
"229",1997-05-31,161700,"CA","A"
"230",1997-04-30,161500,"CA","A"
"231",1997-03-31,161200,"CA","A"
"232",1997-02-28,160600,"CA","A"
"233",1997-01-31,159900,"CA","A"
"234",1996-12-31,159000,"CA","A"
"235",1996-11-30,158800,"CA","A"
"236",1996-10-31,158800,"CA","A"
"237",1996-09-30,158800,"CA","A"
"238",1996-08-31,158800,"CA","A"
"239",1996-07-31,158800,"CA","A"
"240",1996-06-30,159200,"CA","A"
"241",1996-05-31,159700,"CA","A"
"242",1996-04-30,159800,"CA","A"
"243",2016-05-31,472600,"CA","SF"
"244",2016-04-30,471600,"CA","SF"
"245",2016-03-31,470200,"CA","SF"
"246",2016-02-29,466800,"CA","SF"
"247",2016-01-31,464700,"CA","SF"
"248",2015-12-31,462200,"CA","SF"
"249",2015-11-30,459900,"CA","SF"
"250",2015-10-31,456600,"CA","SF"
"251",2015-09-30,454700,"CA","SF"
"252",2015-08-31,455900,"CA","SF"
"253",2015-07-31,453200,"CA","SF"
"254",2015-06-30,450700,"CA","SF"
"255",2015-05-31,448800,"CA","SF"
"256",2015-04-30,447900,"CA","SF"
"257",2015-03-31,447400,"CA","SF"
"258",2015-02-28,447000,"CA","SF"
"259",2015-01-31,444200,"CA","SF"
"260",2014-12-31,442700,"CA","SF"
"261",2014-11-30,440300,"CA","SF"
"262",2014-10-31,437800,"CA","SF"
"263",2014-09-30,435700,"CA","SF"
"264",2014-08-31,433700,"CA","SF"
"265",2014-07-31,431700,"CA","SF"
"266",2014-06-30,429700,"CA","SF"
"267",2014-05-31,427000,"CA","SF"
"268",2014-04-30,422900,"CA","SF"
"269",2014-03-31,419000,"CA","SF"
"270",2014-02-28,416600,"CA","SF"
"271",2014-01-31,415000,"CA","SF"
"272",2013-12-31,412300,"CA","SF"
"273",2013-11-30,408400,"CA","SF"
"274",2013-10-31,403600,"CA","SF"
"275",2013-09-30,398200,"CA","SF"
"276",2013-08-31,392500,"CA","SF"
"277",2013-07-31,385800,"CA","SF"
"278",2013-06-30,378500,"CA","SF"
"279",2013-05-31,371200,"CA","SF"
"280",2013-04-30,364300,"CA","SF"
"281",2013-03-31,357500,"CA","SF"
"282",2013-02-28,351500,"CA","SF"
"283",2013-01-31,346500,"CA","SF"
"284",2012-12-31,342100,"CA","SF"
"285",2012-11-30,338200,"CA","SF"
"286",2012-10-31,334600,"CA","SF"
"287",2012-09-30,331300,"CA","SF"
"288",2012-08-31,328400,"CA","SF"
"289",2012-07-31,325700,"CA","SF"
"290",2012-06-30,323000,"CA","SF"
"291",2012-05-31,320600,"CA","SF"
"292",2012-04-30,318800,"CA","SF"
"293",2012-03-31,317700,"CA","SF"
"294",2012-02-29,316600,"CA","SF"
"295",2012-01-31,316000,"CA","SF"
"296",2011-12-31,315900,"CA","SF"
"297",2011-11-30,315900,"CA","SF"
"298",2011-10-31,316300,"CA","SF"
"299",2011-09-30,317300,"CA","SF"
"300",2011-08-31,318500,"CA","SF"
"301",2011-07-31,319900,"CA","SF"
"302",2011-06-30,321800,"CA","SF"
"303",2011-05-31,324300,"CA","SF"
"304",2011-04-30,327200,"CA","SF"
"305",2011-03-31,329700,"CA","SF"
"306",2011-02-28,332000,"CA","SF"
"307",2011-01-31,334500,"CA","SF"
"308",2010-12-31,336600,"CA","SF"
"309",2010-11-30,338200,"CA","SF"
"310",2010-10-31,339700,"CA","SF"
"311",2010-09-30,341200,"CA","SF"
"312",2010-08-31,342500,"CA","SF"
"313",2010-07-31,344000,"CA","SF"
"314",2010-06-30,345300,"CA","SF"
"315",2010-05-31,345800,"CA","SF"
"316",2010-04-30,345600,"CA","SF"
"317",2010-03-31,345200,"CA","SF"
"318",2010-02-28,345100,"CA","SF"
"319",2010-01-31,345100,"CA","SF"
"320",2009-12-31,344800,"CA","SF"
"321",2009-11-30,344200,"CA","SF"
"322",2009-10-31,343800,"CA","SF"
"323",2009-09-30,343900,"CA","SF"
"324",2009-08-31,344700,"CA","SF"
"325",2009-07-31,346000,"CA","SF"
"326",2009-06-30,348300,"CA","SF"
"327",2009-05-31,351400,"CA","SF"
"328",2009-04-30,355200,"CA","SF"
"329",2009-03-31,359100,"CA","SF"
"330",2009-02-28,363000,"CA","SF"
"331",2009-01-31,365800,"CA","SF"
"332",2008-12-31,369200,"CA","SF"
"333",2008-11-30,375500,"CA","SF"
"334",2008-10-31,384100,"CA","SF"
"335",2008-09-30,392600,"CA","SF"
"336",2008-08-31,401600,"CA","SF"
"337",2008-07-31,411300,"CA","SF"
"338",2008-06-30,421300,"CA","SF"
"339",2008-05-31,431500,"CA","SF"
"340",2008-04-30,442200,"CA","SF"
"341",2008-03-31,453400,"CA","SF"
"342",2008-02-29,464300,"CA","SF"
"343",2008-01-31,474300,"CA","SF"
"344",2007-12-31,483200,"CA","SF"
"345",2007-11-30,490900,"CA","SF"
"346",2007-10-31,497400,"CA","SF"
"347",2007-09-30,503300,"CA","SF"
"348",2007-08-31,508900,"CA","SF"
"349",2007-07-31,514300,"CA","SF"
"350",2007-06-30,519700,"CA","SF"
"351",2007-05-31,524400,"CA","SF"
"352",2007-04-30,528100,"CA","SF"
"353",2007-03-31,531000,"CA","SF"
"354",2007-02-28,533200,"CA","SF"
"355",2007-01-31,535400,"CA","SF"
"356",2006-12-31,538200,"CA","SF"
"357",2006-11-30,541200,"CA","SF"
"358",2006-10-31,543800,"CA","SF"
"359",2006-09-30,546600,"CA","SF"
"360",2006-08-31,549200,"CA","SF"
"361",2006-07-31,551300,"CA","SF"
"362",2006-06-30,552500,"CA","SF"
"363",2006-05-31,552800,"CA","SF"
"364",2006-04-30,552500,"CA","SF"
"365",2006-03-31,551800,"CA","SF"
"366",2006-02-28,550500,"CA","SF"
"367",2006-01-31,549000,"CA","SF"
"368",2005-12-31,546500,"CA","SF"
"369",2005-11-30,542600,"CA","SF"
"370",2005-10-31,537200,"CA","SF"
"371",2005-09-30,531600,"CA","SF"
"372",2005-08-31,525400,"CA","SF"
"373",2005-07-31,518600,"CA","SF"
"374",2005-06-30,511600,"CA","SF"
"375",2005-05-31,504900,"CA","SF"
"376",2005-04-30,498300,"CA","SF"
"377",2005-03-31,491600,"CA","SF"
"378",2005-02-28,485300,"CA","SF"
"379",2005-01-31,479200,"CA","SF"
"380",2004-12-31,473600,"CA","SF"
"381",2004-11-30,467700,"CA","SF"
"382",2004-10-31,460900,"CA","SF"
"383",2004-09-30,453500,"CA","SF"
"384",2004-08-31,445700,"CA","SF"
"385",2004-07-31,436500,"CA","SF"
"386",2004-06-30,426400,"CA","SF"
"387",2004-05-31,416200,"CA","SF"
"388",2004-04-30,406300,"CA","SF"
"389",2004-03-31,397100,"CA","SF"
"390",2004-02-29,389000,"CA","SF"
"391",2004-01-31,381800,"CA","SF"
"392",2003-12-31,374900,"CA","SF"
"393",2003-11-30,368100,"CA","SF"
"394",2003-10-31,361900,"CA","SF"
"395",2003-09-30,356100,"CA","SF"
"396",2003-08-31,350500,"CA","SF"
"397",2003-07-31,345400,"CA","SF"
"398",2003-06-30,341100,"CA","SF"
"399",2003-05-31,337100,"CA","SF"
"400",2003-04-30,332900,"CA","SF"
"401",2003-03-31,328500,"CA","SF"
"402",2003-02-28,323800,"CA","SF"
"403",2003-01-31,319100,"CA","SF"
"404",2002-12-31,314800,"CA","SF"
"405",2002-11-30,310300,"CA","SF"
"406",2002-10-31,305400,"CA","SF"
"407",2002-09-30,300500,"CA","SF"
"408",2002-08-31,295600,"CA","SF"
"409",2002-07-31,290900,"CA","SF"
"410",2002-06-30,286300,"CA","SF"
"411",2002-05-31,282500,"CA","SF"
"412",2002-04-30,279100,"CA","SF"
"413",2002-03-31,275800,"CA","SF"
"414",2002-02-28,272500,"CA","SF"
"415",2002-01-31,269500,"CA","SF"
"416",2001-12-31,266600,"CA","SF"
"417",2001-11-30,263900,"CA","SF"
"418",2001-10-31,261600,"CA","SF"
"419",2001-09-30,259400,"CA","SF"
"420",2001-08-31,257000,"CA","SF"
"421",2001-07-31,254700,"CA","SF"
"422",2001-06-30,252600,"CA","SF"
"423",2001-05-31,250700,"CA","SF"
"424",2001-04-30,248600,"CA","SF"
"425",2001-03-31,246000,"CA","SF"
"426",2001-02-28,243200,"CA","SF"
"427",2001-01-31,240300,"CA","SF"
"428",2000-12-31,237500,"CA","SF"
"429",2000-11-30,235100,"CA","SF"
"430",2000-10-31,232700,"CA","SF"
"431",2000-09-30,230400,"CA","SF"
"432",2000-08-31,228000,"CA","SF"
"433",2000-07-31,225500,"CA","SF"
"434",2000-06-30,222800,"CA","SF"
"435",2000-05-31,220500,"CA","SF"
"436",2000-04-30,218000,"CA","SF"
"437",2000-03-31,215300,"CA","SF"
"438",2000-02-29,212300,"CA","SF"
"439",2000-01-31,209200,"CA","SF"
"440",1999-12-31,206400,"CA","SF"
"441",1999-11-30,204100,"CA","SF"
"442",1999-10-31,202100,"CA","SF"
"443",1999-09-30,2e+05,"CA","SF"
"444",1999-08-31,198200,"CA","SF"
"445",1999-07-31,196600,"CA","SF"
"446",1999-06-30,194700,"CA","SF"
"447",1999-05-31,193100,"CA","SF"
"448",1999-04-30,191600,"CA","SF"
"449",1999-03-31,189900,"CA","SF"
"450",1999-02-28,188500,"CA","SF"
"451",1999-01-31,187300,"CA","SF"
"452",1998-12-31,185800,"CA","SF"
"453",1998-11-30,184500,"CA","SF"
"454",1998-10-31,183100,"CA","SF"
"455",1998-09-30,181700,"CA","SF"
"456",1998-08-31,180400,"CA","SF"
"457",1998-07-31,179200,"CA","SF"
"458",1998-06-30,178300,"CA","SF"
"459",1998-05-31,175400,"CA","SF"
"460",1998-04-30,173100,"CA","SF"
"461",1998-03-31,173200,"CA","SF"
"462",1998-02-28,173500,"CA","SF"
"463",1998-01-31,171400,"CA","SF"
"464",1997-12-31,169800,"CA","SF"
"465",1997-11-30,168600,"CA","SF"
"466",1997-10-31,167500,"CA","SF"
"467",1997-09-30,166700,"CA","SF"
"468",1997-08-31,166100,"CA","SF"
"469",1997-07-31,165700,"CA","SF"
"470",1997-06-30,165300,"CA","SF"
"471",1997-05-31,165200,"CA","SF"
"472",1997-04-30,165100,"CA","SF"
"473",1997-03-31,164800,"CA","SF"
"474",1997-02-28,164100,"CA","SF"
"475",1997-01-31,163500,"CA","SF"
"476",1996-12-31,162800,"CA","SF"
"477",1996-11-30,162400,"CA","SF"
"478",1996-10-31,162300,"CA","SF"
"479",1996-09-30,162400,"CA","SF"
"480",1996-08-31,162400,"CA","SF"
"481",1996-07-31,162400,"CA","SF"
"482",1996-06-30,162700,"CA","SF"
"483",1996-05-31,163200,"CA","SF"
"484",1996-04-30,163400,"CA","SF"
"485",2016-05-31,304,"CA","MVSF"
"486",2016-04-30,303,"CA","MVSF"
"487",2016-03-31,303,"CA","MVSF"
"488",2016-02-29,301,"CA","MVSF"
"489",2016-01-31,299,"CA","MVSF"
"490",2015-12-31,297,"CA","MVSF"
"491",2015-11-30,296,"CA","MVSF"
"492",2015-10-31,294,"CA","MVSF"
"493",2015-09-30,294,"CA","MVSF"
"494",2015-08-31,295,"CA","MVSF"
"495",2015-07-31,296,"CA","MVSF"
"496",2015-06-30,294,"CA","MVSF"
"497",2015-05-31,294,"CA","MVSF"
"498",2015-04-30,292,"CA","MVSF"
"499",2015-03-31,292,"CA","MVSF"
"500",2015-02-28,291,"CA","MVSF"
"501",2015-01-31,290,"CA","MVSF"
"502",2014-12-31,288,"CA","MVSF"
"503",2014-11-30,286,"CA","MVSF"
"504",2014-10-31,284,"CA","MVSF"
"505",2014-09-30,283,"CA","MVSF"
"506",2014-08-31,282,"CA","MVSF"
"507",2014-07-31,281,"CA","MVSF"
"508",2014-06-30,279,"CA","MVSF"
"509",2014-05-31,277,"CA","MVSF"
"510",2014-04-30,274,"CA","MVSF"
"511",2014-03-31,271,"CA","MVSF"
"512",2014-02-28,269,"CA","MVSF"
"513",2014-01-31,268,"CA","MVSF"
"514",2013-12-31,266,"CA","MVSF"
"515",2013-11-30,263,"CA","MVSF"
"516",2013-10-31,260,"CA","MVSF"
"517",2013-09-30,257,"CA","MVSF"
"518",2013-08-31,253,"CA","MVSF"
"519",2013-07-31,248,"CA","MVSF"
"520",2013-06-30,243,"CA","MVSF"
"521",2013-05-31,239,"CA","MVSF"
"522",2013-04-30,234,"CA","MVSF"
"523",2013-03-31,229,"CA","MVSF"
"524",2013-02-28,225,"CA","MVSF"
"525",2013-01-31,222,"CA","MVSF"
"526",2012-12-31,219,"CA","MVSF"
"527",2012-11-30,217,"CA","MVSF"
"528",2012-10-31,214,"CA","MVSF"
"529",2012-09-30,212,"CA","MVSF"
"530",2012-08-31,210,"CA","MVSF"
"531",2012-07-31,209,"CA","MVSF"
"532",2012-06-30,207,"CA","MVSF"
"533",2012-05-31,205,"CA","MVSF"
"534",2012-04-30,204,"CA","MVSF"
"535",2012-03-31,203,"CA","MVSF"
"536",2012-02-29,202,"CA","MVSF"
"537",2012-01-31,202,"CA","MVSF"
"538",2011-12-31,202,"CA","MVSF"
"539",2011-11-30,202,"CA","MVSF"
"540",2011-10-31,202,"CA","MVSF"
"541",2011-09-30,203,"CA","MVSF"
"542",2011-08-31,204,"CA","MVSF"
"543",2011-07-31,205,"CA","MVSF"
"544",2011-06-30,206,"CA","MVSF"
"545",2011-05-31,208,"CA","MVSF"
"546",2011-04-30,210,"CA","MVSF"
"547",2011-03-31,211,"CA","MVSF"
"548",2011-02-28,212,"CA","MVSF"
"549",2011-01-31,214,"CA","MVSF"
"550",2010-12-31,215,"CA","MVSF"
"551",2010-11-30,216,"CA","MVSF"
"552",2010-10-31,217,"CA","MVSF"
"553",2010-09-30,219,"CA","MVSF"
"554",2010-08-31,220,"CA","MVSF"
"555",2010-07-31,220,"CA","MVSF"
"556",2010-06-30,221,"CA","MVSF"
"557",2010-05-31,222,"CA","MVSF"
"558",2010-04-30,222,"CA","MVSF"
"559",2010-03-31,222,"CA","MVSF"
"560",2010-02-28,222,"CA","MVSF"
"561",2010-01-31,222,"CA","MVSF"
"562",2009-12-31,221,"CA","MVSF"
"563",2009-11-30,221,"CA","MVSF"
"564",2009-10-31,221,"CA","MVSF"
"565",2009-09-30,221,"CA","MVSF"
"566",2009-08-31,221,"CA","MVSF"
"567",2009-07-31,222,"CA","MVSF"
"568",2009-06-30,224,"CA","MVSF"
"569",2009-05-31,226,"CA","MVSF"
"570",2009-04-30,228,"CA","MVSF"
"571",2009-03-31,231,"CA","MVSF"
"572",2009-02-28,234,"CA","MVSF"
"573",2009-01-31,237,"CA","MVSF"
"574",2008-12-31,241,"CA","MVSF"
"575",2008-11-30,245,"CA","MVSF"
"576",2008-10-31,250,"CA","MVSF"
"577",2008-09-30,255,"CA","MVSF"
"578",2008-08-31,261,"CA","MVSF"
"579",2008-07-31,267,"CA","MVSF"
"580",2008-06-30,272,"CA","MVSF"
"581",2008-05-31,278,"CA","MVSF"
"582",2008-04-30,285,"CA","MVSF"
"583",2008-03-31,291,"CA","MVSF"
"584",2008-02-29,297,"CA","MVSF"
"585",2008-01-31,303,"CA","MVSF"
"586",2007-12-31,308,"CA","MVSF"
"587",2007-11-30,312,"CA","MVSF"
"588",2007-10-31,316,"CA","MVSF"
"589",2007-09-30,320,"CA","MVSF"
"590",2007-08-31,323,"CA","MVSF"
"591",2007-07-31,326,"CA","MVSF"
"592",2007-06-30,329,"CA","MVSF"
"593",2007-05-31,332,"CA","MVSF"
"594",2007-04-30,335,"CA","MVSF"
"595",2007-03-31,336,"CA","MVSF"
"596",2007-02-28,337,"CA","MVSF"
"597",2007-01-31,339,"CA","MVSF"
"598",2006-12-31,341,"CA","MVSF"
"599",2006-11-30,343,"CA","MVSF"
"600",2006-10-31,344,"CA","MVSF"
"601",2006-09-30,346,"CA","MVSF"
"602",2006-08-31,348,"CA","MVSF"
"603",2006-07-31,349,"CA","MVSF"
"604",2006-06-30,349,"CA","MVSF"
"605",2006-05-31,350,"CA","MVSF"
"606",2006-04-30,350,"CA","MVSF"
"607",2006-03-31,350,"CA","MVSF"
"608",2006-02-28,348,"CA","MVSF"
"609",2006-01-31,347,"CA","MVSF"
"610",2005-12-31,345,"CA","MVSF"
"611",2005-11-30,343,"CA","MVSF"
"612",2005-10-31,340,"CA","MVSF"
"613",2005-09-30,336,"CA","MVSF"
"614",2005-08-31,332,"CA","MVSF"
"615",2005-07-31,329,"CA","MVSF"
"616",2005-06-30,326,"CA","MVSF"
"617",2005-05-31,321,"CA","MVSF"
"618",2005-04-30,317,"CA","MVSF"
"619",2005-03-31,313,"CA","MVSF"
"620",2005-02-28,309,"CA","MVSF"
"621",2005-01-31,305,"CA","MVSF"
"622",2004-12-31,302,"CA","MVSF"
"623",2004-11-30,298,"CA","MVSF"
"624",2004-10-31,294,"CA","MVSF"
"625",2004-09-30,290,"CA","MVSF"
"626",2004-08-31,285,"CA","MVSF"
"627",2004-07-31,279,"CA","MVSF"
"628",2004-06-30,273,"CA","MVSF"
"629",2004-05-31,266,"CA","MVSF"
"630",2004-04-30,260,"CA","MVSF"
"631",2004-03-31,253,"CA","MVSF"
"632",2004-02-29,248,"CA","MVSF"
"633",2004-01-31,243,"CA","MVSF"
"634",2003-12-31,239,"CA","MVSF"
"635",2003-11-30,234,"CA","MVSF"
"636",2003-10-31,230,"CA","MVSF"
"637",2003-09-30,226,"CA","MVSF"
"638",2003-08-31,223,"CA","MVSF"
"639",2003-07-31,219,"CA","MVSF"
"640",2003-06-30,216,"CA","MVSF"
"641",2003-05-31,214,"CA","MVSF"
"642",2003-04-30,211,"CA","MVSF"
"643",2003-03-31,208,"CA","MVSF"
"644",2003-02-28,205,"CA","MVSF"
"645",2003-01-31,203,"CA","MVSF"
"646",2002-12-31,199,"CA","MVSF"
"647",2002-11-30,196,"CA","MVSF"
"648",2002-10-31,193,"CA","MVSF"
"649",2002-09-30,190,"CA","MVSF"
"650",2002-08-31,186,"CA","MVSF"
"651",2002-07-31,183,"CA","MVSF"
"652",2002-06-30,181,"CA","MVSF"
"653",2002-05-31,178,"CA","MVSF"
"654",2002-04-30,176,"CA","MVSF"
"655",2002-03-31,174,"CA","MVSF"
"656",2002-02-28,172,"CA","MVSF"
"657",2002-01-31,170,"CA","MVSF"
"658",2001-12-31,168,"CA","MVSF"
"659",2001-11-30,166,"CA","MVSF"
"660",2001-10-31,165,"CA","MVSF"
"661",2001-09-30,163,"CA","MVSF"
"662",2001-08-31,162,"CA","MVSF"
"663",2001-07-31,160,"CA","MVSF"
"664",2001-06-30,159,"CA","MVSF"
"665",2001-05-31,158,"CA","MVSF"
"666",2001-04-30,156,"CA","MVSF"
"667",2001-03-31,154,"CA","MVSF"
"668",2001-02-28,153,"CA","MVSF"
